SECCION,LISTA_NOMINAL_2026,HOMBRES_2026,MUJERES_2026,ESTRUCTURA_IZQUIERDA_2012,ESTRUCTURA_IZQUIERDA_2015,ESTRUCTURA_IZQUIERDA_2018,ESTRUCTURA_IZQUIERDA_2021,ESTRUCTURA_IZQUIERDA_2024,ESTRUCTURA_TRADICIONAL_2012,ESTRUCTURA_TRADICIONAL_2015,ESTRUCTURA_TRADICIONAL_2018,ESTRUCTURA_TRADICIONAL_2021,ESTRUCTURA_TRADICIONAL_2024,LISTA_NOMINAL_HIST_2012,LISTA_NOMINAL_HIST_2015,LISTA_NOMINAL_HIST_2018,LISTA_NOMINAL_HIST_2021,LISTA_NOMINAL_HIST_2024,PARTICIPACION_PCT_2012,PARTICIPACION_PCT_2015,PARTICIPACION_PCT_2018,PARTICIPACION_PCT_2021,PARTICIPACION_PCT_2024,VOTOS_MC_2012,VOTOS_MC_2015,VOTOS_MC_2018,VOTOS_MC_2021,VOTOS_MC_2024,VOTOS_NULOS_2012,VOTOS_NULOS_2015,VOTOS_NULOS_2018,VOTOS_NULOS_2021,VOTOS_NULOS_2024,VOTOS_TOTALES_2012,VOTOS_TOTALES_2015,VOTOS_TOTALES_2018,VOTOS_TOTALES_2021,VOTOS_TOTALES_2024,ESTRUCTURA_IZQUIERDA_2017_EST,ESTRUCTURA_IZQUIERDA_2023_EST,ESTRUCTURA_TRADICIONAL_2017_EST,ESTRUCTURA_TRADICIONAL_2023_EST,LISTA_NOMINAL_HIST_2017_EST,LISTA_NOMINAL_HIST_2023_EST,VOTOS_TOTALES_2017_EST,VOTOS_TOTALES_2023_EST,ELECTORES_MENORES_25,VOTO_DURO_TRADICIONAL,VOTO_DURO_IZQUIERDA,ORFANDAD_NARANJA,VOLATILIDAD_PSI,ABSTENCION_PROYECTADA_2026,INDICE_IRC,INDICE_IEE,VOTOS_TOTALES_PROYECTADOS_2026
5179,2036.0,914.0,1122.0,595.0,124.0,555.0,446.0,492.0,1268.0,809.0,5161.0,5215.0,5705.0,0.0,0.0,1937.0,2020.0,2129.0,0.0,0.0,76.3,64.01,75.43,14.0,38.0,37.0,29.0,113.0,45.0,33.0,18.0,15.0,31.0,1304.0,1030.0,1478.0,1293.0,1606.0,332.0,468.0,4894.0,5590.0,1849.0,2079.0,1257.0,1450.0,250.0,4091.714285714286,430.2857142857143,156.0,0.26956521739130435,523.0,100.0,18.34,133
5201,1506.0,672.0,834.0,497.0,130.0,396.0,393.0,448.0,1021.0,667.0,4034.0,3921.0,4148.0,0.0,0.0,1500.0,1509.0,1547.0,0.0,0.0,78.47,66.93,76.34,16.0,25.0,27.0,19.0,88.0,40.0,41.0,25.0,15.0,13.0,1062.0,868.0,1177.0,1010.0,1181.0,301.0,384.0,3894.0,4078.0,1457.0,1524.0,1049.0,1054.0,209.0,3109.0,364.14285714285717,127.0,0.11304347826086956,366.0,100.0,11.03,97
5202,1448.0,646.0,802.0,478.0,84.0,370.0,303.0,366.0,1105.0,718.0,3950.0,4005.0,4207.0,0.0,0.0,1466.0,1507.0,1540.0,0.0,0.0,79.4,69.67,79.09,6.0,24.0,26.0,17.0,68.0,30.0,44.0,28.0,7.0,17.0,1126.0,892.0,1164.0,1050.0,1218.0,232.0,287.0,3833.0,4140.0,1434.0,1525.0,1032.0,1111.0,257.0,3136.8571428571427,302.85714285714283,107.0,0.14782608695652175,322.0,100.0,11.78,76
5203,2751.0,1279.0,1472.0,882.0,205.0,828.0,629.0,817.0,1770.0,1176.0,7489.0,7064.0,7708.0,0.0,0.0,2806.0,2824.0,2863.0,0.0,0.0,77.01,56.62,77.47,27.0,37.0,39.0,51.0,158.0,66.0,58.0,34.0,30.0,29.0,1852.0,1499.0,2161.0,1599.0,2218.0,545.0,740.0,7174.0,7628.0,2705.0,2855.0,1912.0,1964.0,265.0,5715.571428571428,663.7142857142857,254.0,0.25217391304347825,645.0,100.0,18.33,186
5204,150.0,66.0,84.0,75.0,12.0,44.0,37.0,32.0,171.0,83.0,487.0,493.0,448.0,0.0,0.0,171.0,163.0,151.0,0.0,0.0,78.95,78.53,84.11,3.0,4.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,126.0,104.0,135.0,128.0,127.0,20.0,28.0,435.0,444.0,163.0,160.0,118.0,125.0,89.0,365.85714285714283,35.42857142857143,2.0,0.008695652173913044,24.0,100.0,1.22,3
5277,2201.0,1033.0,1168.0,619.0,158.0,621.0,517.0,749.0,1244.0,814.0,5462.0,5268.0,5717.0,0.0,0.0,2087.0,2137.0,2192.0,0.0,0.0,72.83,54.94,70.89,20.0,49.0,42.0,47.0,147.0,58.0,35.0,38.0,21.0,21.0,1313.0,1050.0,1520.0,1174.0,1554.0,374.0,622.0,5229.0,5624.0,2010.0,2175.0,1295.0,1304.0,359.0,4194.0,522.8571428571429,250.0,0.1826086956521739,638.0,100.0,17.17,172
5278,4496.0,2113.0,2383.0,1204.0,233.0,1231.0,1083.0,1743.0,2089.0,1416.0,10362.0,10324.0,11665.0,0.0,0.0,3971.0,4235.0,4607.0,0.0,0.0,71.8,52.73,65.75,64.0,76.0,81.0,62.0,306.0,102.0,61.0,69.0,61.0,75.0,2272.0,1830.0,2851.0,2233.0,3029.0,637.0,1406.0,9593.0,11493.0,3756.0,4488.0,2295.0,2594.0,631.0,8134.571428571428,1076.7142857142858,435.0,0.6521739130434783,1578.0,100.0,39.79,427
5279,1284.0,586.0,698.0,464.0,44.0,384.0,342.0,497.0,847.0,262.0,3280.0,3239.0,3444.0,0.0,0.0,1226.0,1273.0,1321.0,0.0,0.0,76.18,63.47,71.61,20.0,14.0,20.0,30.0,95.0,31.0,17.0,21.0,29.0,20.0,864.0,336.0,934.0,808.0,946.0,226.0,418.0,3081.0,3427.0,1191.0,1296.0,769.0,858.0,186.0,2511.4285714285716,339.2857142857143,88.0,0.17391304347826086,375.0,100.0,13.35,107
5280,7021.0,3219.0,3802.0,1286.0,368.0,1763.0,1418.0,2064.0,2758.0,1896.0,15392.0,15720.0,17809.0,0.0,0.0,5980.0,6419.0,6933.0,0.0,0.0,68.01,53.01,70.5,60.0,101.0,116.0,107.0,598.0,144.0,137.0,74.0,76.0,100.0,2982.0,2609.0,4067.0,3403.0,4888.0,1135.0,1780.0,14708.0,17366.0,5680.0,6743.0,3619.0,3973.0,1157.0,12235.57142857143,1402.0,915.0,0.8695652173913043,2045.0,100.0,52.84,913
5281,3548.0,1650.0,1898.0,695.0,182.0,962.0,830.0,1136.0,1569.0,991.0,8576.0,8770.0,9836.0,0.0,0.0,3277.0,3555.0,3812.0,0.0,0.0,71.62,55.08,71.04,21.0,55.0,54.0,58.0,319.0,60.0,56.0,42.0,38.0,59.0,1634.0,1319.0,2347.0,1958.0,2708.0,591.0,944.0,8112.0,9623.0,3176.0,3742.0,1882.0,2198.0,735.0,6782.428571428572,762.8571428571429,510.0,0.5130434782608696,1104.0,100.0,35.07,430
5282,1204.0,548.0,656.0,409.0,103.0,377.0,310.0,512.0,808.0,500.0,3115.0,2994.0,3234.0,0.0,0.0,1173.0,1192.0,1247.0,0.0,0.0,75.02,58.22,72.73,16.0,19.0,20.0,22.0,100.0,28.0,23.0,25.0,18.0,19.0,820.0,644.0,880.0,694.0,907.0,242.0,401.0,2988.0,3162.0,1159.0,1205.0,744.0,762.0,81.0,2400.1428571428573,336.2857142857143,145.0,0.16521739130434782,340.0,100.0,16.25,116
5283,2539.0,1167.0,1372.0,731.0,159.0,774.0,768.0,1010.0,1337.0,783.0,6257.0,6277.0,6730.0,0.0,0.0,2389.0,2518.0,2638.0,0.0,0.0,72.71,57.74,67.02,25.0,47.0,41.0,42.0,185.0,50.0,49.0,48.0,30.0,46.0,1407.0,1065.0,1737.0,1454.0,1768.0,420.0,856.0,5790.0,6675.0,2267.0,2594.0,1390.0,1524.0,371.0,4835.571428571428,674.0,244.0,0.4,870.0,100.0,26.9,234
5284,1740.0,789.0,951.0,524.0,121.0,491.0,410.0,537.0,1170.0,736.0,4677.0,4650.0,4922.0,0.0,0.0,1739.0,1796.0,1848.0,0.0,0.0,78.38,63.86,75.97,27.0,31.0,23.0,27.0,120.0,31.0,26.0,30.0,16.0,34.0,1211.0,910.0,1363.0,1147.0,1404.0,331.0,458.0,4432.0,4839.0,1677.0,1814.0,1140.0,1245.0,245.0,3632.285714285714,410.2857142857143,159.0,0.2956521739130435,444.0,100.0,20.45,144
5289,1918.0,917.0,1001.0,564.0,127.0,534.0,569.0,746.0,1082.0,746.0,4659.0,4627.0,5041.0,0.0,0.0,1770.0,1834.0,1948.0,0.0,0.0,73.79,59.71,71.15,19.0,31.0,31.0,29.0,144.0,49.0,33.0,34.0,23.0,21.0,1141.0,946.0,1306.0,1095.0,1386.0,302.0,580.0,4356.0,4978.0,1694.0,1907.0,1066.0,1206.0,326.0,3641.285714285714,488.85714285714283,180.0,0.1826086956521739,562.0,100.0,15.62,166
5290,1432.0,670.0,762.0,456.0,86.0,451.0,429.0,283.0,933.0,595.0,3742.0,3598.0,3454.0,0.0,0.0,1409.0,1446.0,1500.0,0.0,0.0,76.58,57.75,34.8,16.0,19.0,34.0,23.0,46.0,23.0,18.0,31.0,20.0,10.0,938.0,733.0,1079.0,835.0,522.0,246.0,478.0,3627.0,3861.0,1381.0,1484.0,931.0,913.0,473.0,2830.0,347.0,0.0,0.08695652173913043,978.0,100.0,4.35,48
5291,3115.0,1447.0,1668.0,925.0,219.0,936.0,840.0,1198.0,1739.0,1109.0,7822.0,7656.0,8374.0,0.0,0.0,3004.0,3085.0,3240.0,0.0,0.0,71.47,55.72,70.9,49.0,48.0,67.0,44.0,226.0,69.0,51.0,49.0,41.0,57.0,1850.0,1440.0,2147.0,1719.0,2297.0,515.0,953.0,7385.0,8190.0,2894.0,3166.0,1745.0,1905.0,496.0,6039.285714285715,798.0,392.0,0.4956521739130435,943.0,100.0,33.32,301
5292,3541.0,1636.0,1905.0,852.0,248.0,1065.0,924.0,1197.0,1775.0,1188.0,8537.0,8342.0,9316.0,0.0,0.0,3227.0,3359.0,3580.0,0.0,0.0,74.87,57.01,70.78,44.0,50.0,56.0,44.0,232.0,68.0,69.0,40.0,53.0,59.0,1902.0,1575.0,2416.0,1915.0,2534.0,671.0,865.0,8119.0,8953.0,3096.0,3477.0,2070.0,2043.0,531.0,6604.285714285715,831.7142857142857,491.0,0.5130434782608696,1046.0,100.0,35.34,313
5293,2201.0,1050.0,1151.0,745.0,155.0,680.0,593.0,867.0,1414.0,810.0,5814.0,5660.0,5997.0,0.0,0.0,2204.0,2280.0,2310.0,0.0,0.0,72.87,56.71,71.34,20.0,38.0,35.0,47.0,161.0,51.0,48.0,27.0,39.0,36.0,1467.0,1095.0,1606.0,1293.0,1648.0,403.0,688.0,5483.0,5988.0,2114.0,2297.0,1406.0,1435.0,339.0,4452.285714285715,590.1428571428571,213.0,0.3130434782608696,662.0,100.0,22.11,196
5294,1921.0,916.0,1005.0,670.0,130.0,521.0,545.0,739.0,1243.0,766.0,4897.0,4928.0,5247.0,0.0,0.0,1861.0,1951.0,2008.0,0.0,0.0,73.24,60.94,73.51,19.0,27.0,37.0,33.0,140.0,34.0,39.0,38.0,19.0,33.0,1274.0,953.0,1363.0,1189.0,1476.0,347.0,604.0,4678.0,5206.0,1789.0,1985.0,1209.0,1267.0,298.0,3852.1428571428573,508.0,209.0,0.28695652173913044,532.0,100.0,21.43,170
5295,5525.0,2633.0,2892.0,1360.0,270.0,1286.0,1057.0,1968.0,2320.0,1456.0,12626.0,12361.0,14184.0,0.0,0.0,4903.0,5242.0,5631.0,0.0,0.0,67.22,42.56,64.16,28.0,62.0,84.0,46.0,335.0,107.0,93.0,87.0,51.0,102.0,2457.0,1913.0,3296.0,2231.0,3613.0,746.0,1510.0,11650.0,13875.0,4639.0,5520.0,2627.0,2923.0,889.0,9781.714285714286,1171.0,690.0,0.8869565217391304,2018.0,100.0,53.9,515
5297,4707.0,2209.0,2498.0,990.0,208.0,1099.0,893.0,1434.0,1941.0,1156.0,10609.0,10759.0,12053.0,0.0,0.0,4114.0,4452.0,4773.0,0.0,0.0,67.38,47.71,62.98,37.0,45.0,66.0,59.0,260.0,64.0,83.0,75.0,46.0,75.0,2029.0,1560.0,2772.0,2124.0,3006.0,607.0,1151.0,9854.0,11833.0,3915.0,4686.0,2192.0,2522.0,759.0,8315.0,911.7142857142857,484.0,0.6521739130434783,1767.0,100.0,40.66,365
5299,1112.0,524.0,588.0,328.0,100.0,362.0,334.0,406.0,713.0,530.0,3147.0,3047.0,3191.0,0.0,0.0,1162.0,1178.0,1189.0,0.0,0.0,81.5,66.38,77.71,22.0,14.0,24.0,17.0,71.0,37.0,35.0,20.0,16.0,19.0,745.0,680.0,947.0,782.0,924.0,261.0,352.0,3089.0,3214.0,1155.0,1194.0,841.0,848.0,216.0,2418.714285714286,306.14285714285717,76.0,0.16521739130434782,265.0,100.0,12.37,79
5300,1798.0,857.0,941.0,538.0,104.0,481.0,498.0,722.0,984.0,630.0,4244.0,4353.0,4755.0,0.0,0.0,1626.0,1753.0,1846.0,0.0,0.0,72.08,57.1,71.34,29.0,21.0,28.0,28.0,138.0,45.0,41.0,32.0,29.0,38.0,1036.0,822.0,1172.0,1001.0,1317.0,259.0,588.0,3996.0,4669.0,1553.0,1807.0,972.0,1084.0,259.0,3375.8571428571427,455.7142857142857,233.0,0.33043478260869563,529.0,100.0,25.37,173
5301,1568.0,716.0,852.0,432.0,112.0,460.0,388.0,560.0,874.0,542.0,3836.0,3807.0,4271.0,0.0,0.0,1470.0,1526.0,1659.0,0.0,0.0,72.65,56.75,69.26,39.0,16.0,27.0,30.0,114.0,28.0,31.0,29.0,18.0,18.0,918.0,700.0,1068.0,866.0,1149.0,263.0,444.0,3573.0,4150.0,1400.0,1616.0,847.0,936.0,226.0,3007.5714285714284,379.85714285714283,213.0,0.1565217391304348,510.0,100.0,17.1,133
5308,861.0,384.0,477.0,410.0,108.0,299.0,453.0,234.0,813.0,538.0,2765.0,2928.0,2547.0,0.0,0.0,1040.0,1005.0,936.0,0.0,0.0,76.15,100.1,77.56,11.0,18.0,13.0,18.0,47.0,28.0,30.0,12.0,11.0,7.0,819.0,691.0,792.0,1006.0,726.0,326.0,573.0,3411.0,3490.0,1042.0,948.0,1434.0,1617.0,184.0,2356.0,343.2857142857143,0.0,0.06086956521739131,210.0,100.0,3.04,48
5309,4035.0,1921.0,2114.0,1181.0,234.0,1103.0,1043.0,1496.0,2181.0,1389.0,9809.0,9654.0,10524.0,0.0,0.0,3752.0,3911.0,4147.0,0.0,0.0,73.0,55.89,64.58,39.0,87.0,71.0,56.0,254.0,78.0,74.0,65.0,46.0,39.0,2282.0,1858.0,2739.0,2186.0,2678.0,679.0,1402.0,9395.0,10461.0,3647.0,4020.0,2321.0,2479.0,641.0,7630.428571428572,1019.7142857142857,199.0,0.3391304347826087,1469.0,100.0,20.67,306
5310,2279.0,1130.0,1149.0,712.0,168.0,531.0,601.0,865.0,1307.0,859.0,5633.0,5708.0,6137.0,0.0,0.0,2195.0,2260.0,2349.0,0.0,0.0,66.97,60.49,73.27,26.0,45.0,31.0,30.0,164.0,42.0,32.0,35.0,30.0,26.0,1355.0,1093.0,1470.0,1367.0,1721.0,451.0,761.0,5496.0,6055.0,2099.0,2292.0,1407.0,1502.0,281.0,4456.428571428572,584.1428571428571,219.0,0.22608695652173913,628.0,100.0,17.67,192
5311,2249.0,1103.0,1146.0,815.0,133.0,641.0,393.0,878.0,1337.0,853.0,5654.0,5260.0,6086.0,0.0,0.0,2142.0,2229.0,2317.0,0.0,0.0,74.46,41.32,73.93,15.0,38.0,46.0,22.0,160.0,51.0,43.0,31.0,18.0,28.0,1376.0,1080.0,1595.0,921.0,1713.0,392.0,725.0,5369.0,5968.0,2060.0,2268.0,1385.0,1464.0,205.0,4361.0,568.1428571428571,249.0,0.24347826086956523,604.0,100.0,19.44,191
5323,4563.0,2240.0,2323.0,1259.0,268.0,1212.0,1115.0,1744.0,2336.0,1422.0,11011.0,10685.0,11827.0,0.0,0.0,4265.0,4383.0,4648.0,0.0,0.0,70.06,52.32,67.79,32.0,63.0,92.0,68.0,351.0,81.0,76.0,87.0,68.0,83.0,2463.0,1894.0,2988.0,2293.0,3151.0,706.0,1485.0,10384.0,11739.0,4120.0,4560.0,2416.0,2672.0,678.0,8486.285714285714,1112.7142857142858,479.0,0.7217391304347827,1497.0,100.0,43.69,504
5324,2320.0,1113.0,1207.0,775.0,151.0,706.0,620.0,991.0,1360.0,772.0,5863.0,5718.0,6212.0,0.0,0.0,2262.0,2310.0,2411.0,0.0,0.0,71.49,55.76,69.31,28.0,42.0,39.0,26.0,148.0,53.0,44.0,44.0,29.0,35.0,1417.0,1023.0,1617.0,1288.0,1671.0,441.0,839.0,5570.0,6105.0,2173.0,2352.0,1360.0,1433.0,345.0,4514.285714285715,646.1428571428571,238.0,0.30434782608695654,740.0,100.0,22.34,181
5325,1988.0,962.0,1026.0,586.0,108.0,563.0,524.0,793.0,1083.0,680.0,4933.0,4895.0,5344.0,0.0,0.0,1881.0,1956.0,2052.0,0.0,0.0,74.75,57.92,72.27,19.0,44.0,43.0,25.0,146.0,58.0,45.0,48.0,24.0,31.0,1140.0,891.0,1406.0,1133.0,1483.0,385.0,661.0,4723.0,5273.0,1810.0,2025.0,1190.0,1255.0,341.0,3847.285714285714,517.1428571428571,228.0,0.26956521739130435,569.0,100.0,21.17,176
5326,2605.0,1219.0,1386.0,793.0,135.0,732.0,648.0,964.0,1504.0,891.0,6512.0,6461.0,6850.0,0.0,0.0,2480.0,2584.0,2666.0,0.0,0.0,74.07,58.71,69.8,23.0,49.0,52.0,40.0,181.0,64.0,38.0,46.0,39.0,36.0,1584.0,1147.0,1837.0,1517.0,1861.0,503.0,786.0,6254.0,6823.0,2398.0,2615.0,1599.0,1638.0,323.0,5042.142857142857,651.5714285714286,223.0,0.3130434782608696,805.0,100.0,21.64,220
5327,1702.0,813.0,889.0,525.0,102.0,506.0,452.0,700.0,953.0,626.0,4130.0,4112.0,4500.0,0.0,0.0,1574.0,1647.0,1728.0,0.0,0.0,73.13,58.77,71.82,24.0,41.0,31.0,31.0,118.0,33.0,28.0,13.0,31.0,22.0,985.0,803.0,1151.0,968.0,1241.0,306.0,638.0,3944.0,4419.0,1515.0,1681.0,1015.0,1083.0,294.0,3240.5714285714284,461.2857142857143,158.0,0.19130434782608696,487.0,100.0,15.93,136
5414,5825.0,2758.0,3067.0,1310.0,262.0,1472.0,1110.0,1881.0,2378.0,1488.0,13117.0,12861.0,14656.0,0.0,0.0,5098.0,5413.0,5848.0,0.0,0.0,67.75,43.34,65.25,40.0,68.0,87.0,60.0,565.0,97.0,86.0,112.0,45.0,84.0,2523.0,1946.0,3454.0,2346.0,3816.0,842.0,1607.0,12201.0,14361.0,4835.0,5697.0,2754.0,3057.0,905.0,10151.714285714286,1212.0,759.0,0.7304347826086957,2032.0,100.0,46.47,827
5415,3599.0,1710.0,1889.0,897.0,178.0,1019.0,832.0,1385.0,1538.0,950.0,8242.0,8281.0,9254.0,0.0,0.0,3188.0,3390.0,3627.0,0.0,0.0,68.76,50.65,65.78,17.0,30.0,46.0,34.0,211.0,84.0,34.0,50.0,39.0,62.0,1624.0,1228.0,2192.0,1717.0,2386.0,605.0,1103.0,7623.0,8980.0,3021.0,3561.0,1752.0,1908.0,546.0,6409.714285714285,859.8571428571429,478.0,0.5391304347826087,1241.0,100.0,36.97,289
5416,5107.0,2473.0,2634.0,1085.0,215.0,1170.0,1023.0,1742.0,2131.0,1338.0,11571.0,11779.0,13059.0,0.0,0.0,4498.0,4812.0,5139.0,0.0,0.0,66.52,50.56,64.86,47.0,47.0,67.0,64.0,317.0,91.0,57.0,80.0,44.0,66.0,2253.0,1677.0,2992.0,2433.0,3333.0,743.0,1346.0,10747.0,12579.0,4257.0,5001.0,2426.0,2640.0,881.0,9029.142857142857,1046.2857142857142,693.0,0.5739130434782609,1806.0,100.0,39.09,440
5417,6562.0,3049.0,3513.0,1413.0,359.0,1747.0,1473.0,1999.0,2636.0,1711.0,14938.0,14941.0,16351.0,0.0,0.0,5788.0,6126.0,6594.0,0.0,0.0,68.73,52.11,59.22,70.0,72.0,120.0,114.0,417.0,100.0,114.0,105.0,75.0,107.0,2816.0,2331.0,3978.0,3192.0,3905.0,894.0,1764.0,13961.0,16322.0,5517.0,6418.0,3215.0,3592.0,1129.0,11551.42857142857,1378.4285714285713,313.0,0.9304347826086956,2689.0,100.0,50.53,627
5418,3526.0,1651.0,1875.0,820.0,156.0,688.0,854.0,1374.0,1456.0,953.0,8131.0,8218.0,9154.0,0.0,0.0,3210.0,3401.0,3610.0,0.0,0.0,64.67,48.9,65.65,24.0,30.0,52.0,62.0,254.0,58.0,46.0,39.0,34.0,34.0,1517.0,1203.0,2076.0,1663.0,2370.0,533.0,1069.0,7706.0,8954.0,3061.0,3545.0,1742.0,1918.0,581.0,6367.428571428572,784.8571428571429,452.0,0.2956521739130435,1240.0,100.0,24.32,315
5439,4531.0,2202.0,2329.0,962.0,194.0,976.0,838.0,1690.0,1642.0,1132.0,8977.0,9358.0,11101.0,0.0,0.0,3518.0,3894.0,4408.0,0.0,0.0,66.2,48.18,63.16,18.0,26.0,66.0,33.0,262.0,64.0,65.0,70.0,47.0,66.0,1707.0,1435.0,2329.0,1876.0,2784.0,526.0,1252.0,8518.0,10581.0,3352.0,4201.0,2011.0,2243.0,896.0,7329.857142857143,919.7142857142857,541.0,0.5739130434782609,1624.0,100.0,38.41,362
6909,3006.0,1448.0,1558.0,0.0,0.0,0.0,0.0,1090.0,0.0,0.0,0.0,0.0,7500.0,0.0,0.0,0.0,0.0,3016.0,0.0,0.0,0.0,0.0,60.44,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.4285714285713,155.71428571428572,1823.0,0.3391304347826087,1193.0,40.82,66.96,320
6910,499.0,261.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.71428571428572,0.0,0.0,0.0,503.0,28.8,0.0,0
6911,2613.0,1273.0,1340.0,0.0,0.0,0.0,0.0,959.0,0.0,0.0,0.0,0.0,6875.0,0.0,0.0,0.0,0.0,2707.0,0.0,0.0,0.0,0.0,65.9,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,1784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.1428571428571,137.0,1784.0,0.3826086956521739,923.0,42.83,69.13,311
7223,1877.0,911.0,966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7224,902.0,402.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7225,2111.0,985.0,1126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7226,2159.0,1013.0,1146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5194,407.0,207.0,200.0,150.0,35.0,130.0,106.0,108.0,357.0,161.0,1054.0,1066.0,1098.0,0.0,0.0,398.0,408.0,400.0,0.0,0.0,72.11,66.91,75.0,3.0,8.0,6.0,6.0,20.0,8.0,8.0,6.0,2.0,4.0,324.0,220.0,287.0,273.0,300.0,66.0,92.0,1027.0,1063.0,396.0,404.0,255.0,262.0,63.0,832.2857142857143,98.14285714285714,38.0,0.034782608695652174,100.0,100.0,8.07,21
5195,160.0,74.0,86.0,44.0,13.0,50.0,50.0,36.0,145.0,98.0,538.0,519.0,499.0,0.0,0.0,192.0,193.0,173.0,0.0,0.0,78.65,64.25,76.88,2.0,1.0,1.0,2.0,8.0,7.0,4.0,1.0,1.0,1.0,116.0,114.0,151.0,124.0,133.0,31.0,35.0,488.0,456.0,185.0,172.0,124.0,112.0,85.0,391.85714285714283,37.0,21.0,0.008695652173913044,40.0,100.0,8.33,8
5196,310.0,134.0,176.0,149.0,30.0,96.0,56.0,78.0,336.0,180.0,1028.0,942.0,926.0,0.0,0.0,384.0,366.0,341.0,0.0,0.0,72.92,55.46,70.67,1.0,8.0,3.0,7.0,16.0,11.0,17.0,7.0,6.0,3.0,308.0,225.0,280.0,203.0,241.0,54.0,73.0,963.0,887.0,364.0,337.0,254.0,217.0,102.0,751.7142857142857,76.57142857142857,24.0,0.02608695652173913,100.0,100.0,6.28,17
5197,336.0,150.0,186.0,165.0,37.0,115.0,86.0,80.0,344.0,199.0,1186.0,1061.0,1009.0,0.0,0.0,436.0,409.0,372.0,0.0,0.0,76.15,59.9,71.77,5.0,4.0,11.0,7.0,20.0,13.0,10.0,6.0,5.0,6.0,313.0,252.0,332.0,245.0,267.0,71.0,68.0,1107.0,972.0,430.0,367.0,273.0,245.0,186.0,839.7142857142857,88.85714285714286,22.0,0.05217391304347826,105.0,100.0,6.73,21
5198,1241.0,558.0,683.0,532.0,77.0,395.0,337.0,350.0,1038.0,551.0,3628.0,3406.0,3481.0,0.0,0.0,1372.0,1336.0,1304.0,0.0,0.0,74.34,60.48,74.31,19.0,11.0,32.0,20.0,67.0,32.0,33.0,15.0,9.0,18.0,1053.0,681.0,1020.0,808.0,969.0,259.0,316.0,3542.0,3407.0,1346.0,1292.0,894.0,856.0,133.0,2721.8571428571427,323.7142857142857,113.0,0.1565217391304348,335.0,100.0,13.66,76
5199,588.0,252.0,336.0,253.0,41.0,181.0,144.0,159.0,551.0,289.0,1789.0,1679.0,1696.0,0.0,0.0,666.0,651.0,625.0,0.0,0.0,76.73,62.06,75.68,12.0,20.0,10.0,12.0,33.0,13.0,22.0,10.0,12.0,12.0,540.0,361.0,511.0,404.0,473.0,128.0,158.0,1678.0,1676.0,637.0,627.0,432.0,430.0,171.0,1336.857142857143,152.0,43.0,0.10434782608695652,152.0,100.0,9.76,36
